Datetime,Open,High,Low,Close,Volume
2025-09-11 22:40:00-04:00,1.17372,1.17373,1.17354,1.17359,57
2025-09-11 22:45:00-04:00,1.17359,1.17362,1.17338,1.17338,109
2025-09-11 22:50:00-04:00,1.17339,1.17348,1.17331,1.17337,92
2025-09-11 22:55:00-04:00,1.17338,1.17348,1.17321,1.17326,234
2025-09-11 23:00:00-04:00,1.17325,1.1733500000000001,1.1731,1.17331,285
2025-09-11 23:05:00-04:00,1.17331,1.17332,1.17296,1.17302,192
2025-09-11 23:10:00-04:00,1.17302,1.17313,1.17286,1.17294,229
2025-09-11 23:15:00-04:00,1.17295,1.17298,1.1727,1.17288,298
2025-09-11 23:20:00-04:00,1.17288,1.17295,1.17277,1.17286,180
2025-09-11 23:25:00-04:00,1.17286,1.17307,1.17282,1.17291,138
2025-09-11 23:30:00-04:00,1.17289,1.17305,1.17277,1.1728399999999999,226
2025-09-11 23:35:00-04:00,1.17285,1.17285,1.17263,1.17277,200
2025-09-11 23:40:00-04:00,1.17277,1.1729,1.17267,1.17289,175
2025-09-11 23:45:00-04:00,1.17289,1.17309,1.1728,1.17298,197
2025-09-11 23:50:00-04:00,1.17299,1.17336,1.17293,1.17327,379
2025-09-11 23:55:00-04:00,1.17328,1.17337,1.17313,1.17324,285
2025-09-12 00:00:00-04:00,1.17324,1.17339,1.17279,1.17283,219
2025-09-12 00:05:00-04:00,1.17282,1.1728399999999999,1.17252,1.1727,275
2025-09-12 00:10:00-04:00,1.1727,1.17275,1.17259,1.17263,138
2025-09-12 00:15:00-04:00,1.17263,1.17267,1.17253,1.17255,155
2025-09-12 00:20:00-04:00,1.17255,1.17269,1.17254,1.17263,175
2025-09-12 00:25:00-04:00,1.17263,1.17276,1.17255,1.17273,175
2025-09-12 00:30:00-04:00,1.17273,1.17294,1.17269,1.17278,205
2025-09-12 00:35:00-04:00,1.1728,1.17286,1.1727,1.1728399999999999,188
2025-09-12 00:40:00-04:00,1.1728399999999999,1.17285,1.17268,1.17272,188
2025-09-12 00:45:00-04:00,1.17272,1.17282,1.17262,1.17265,175
2025-09-12 00:50:00-04:00,1.17265,1.17266,1.17252,1.17254,177
2025-09-12 00:55:00-04:00,1.17254,1.17259,1.17245,1.17248,185
